rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
329423,Lost in Your Light,D3DBATZ,"[""SOLARIA""]",,2022-03-23T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=T3l-Xe6VLgY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":395094,""vocadb_url"":""https://vocadb.net/S/395094"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""T3l-Xe6VLgY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Skye the Silly Salmon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""T3l-Xe6VLgY"",""views"":46,""author"":""Skye the Silly Salmon"",""url"":""https://youtu.be/T3l-Xe6VLgY""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""D3DBATZ""],""voice_synth_vocalists"":[""SOLARIA""],""voice_synth_types"":{""SOLARIA"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""D3DBATZ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":101149},{""name"":""SOLARIA"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76317}]}"
329424,自論,ヤドリギアヤメ,"[""知声""]",,2024-08-30T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=Mt-XhJHjeZ0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":986616,""vocadb_url"":""https://vocadb.net/S/986616"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Mt-XhJHjeZ0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ヤドリギアヤメ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""Mt-XhJHjeZ0"",""views"":46,""author"":""ヤドリギアヤメ"",""url"":""https://youtu.be/Mt-XhJHjeZ0""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ヤドリギアヤメ""],""voice_synth_vocalists"":[""知声""],""voice_synth_types"":{""知声"":""voisona""},""all_vocadb_artist_credits"":[{""name"":""ヤドリギアヤメ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":152465},{""name"":""知声"",""artist_type"":""VoiSona"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99757}]}"
329425,なゆた,蒼桐匠佳,"[""初音ミク""]",,2024-08-30T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=0kVM27hjSQE,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":802643,""vocadb_url"":""https://vocadb.net/S/802643"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""0kVM27hjSQE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""蒼桐匠佳の音楽"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""0kVM27hjSQE"",""views"":46,""author"":""蒼桐匠佳の音楽"",""url"":""https://youtu.be/0kVM27hjSQE""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""蒼桐匠佳""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""蒼桐匠佳"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":127651}]}"
329426,眠れぬ夜に燃え尽きない夢を,ふゆホット,"[""初音ミク""]",,2022-05-08T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=CPCHXKCCBAE,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":507438,""vocadb_url"":""https://vocadb.net/S/507438"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""CPCHXKCCBAE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ふゆ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""CPCHXKCCBAE"",""views"":46,""author"":""ふゆ"",""url"":""https://youtu.be/CPCHXKCCBAE""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ふゆホット""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""ふゆホット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121120},{""name"":""星乃みずき"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":84553}]}"
329427,Nebula Theatre,れむず,"[""初音ミク""]",,2020-01-30T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=IGVacPDeBec,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":271141,""vocadb_url"":""https://vocadb.net/S/271141"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""IGVacPDeBec"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""RemZ Ch. 囮れむず"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""IGVacPDeBec"",""views"":46,""author"":""RemZ Ch. 囮れむず"",""url"":""https://youtu.be/IGVacPDeBec""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""れむず""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""れむず"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":49186},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
329428,偏差値55人間,minami,"[""VY1V3""]",,2013-06-23T00:00:00Z,2013,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=emDcgM6TwBs,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":948274,""vocadb_url"":""https://vocadb.net/S/948274"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""emDcgM6TwBs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""FLATCAKE"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""emDcgM6TwBs"",""views"":46,""author"":""FLATCAKE"",""url"":""https://youtu.be/emDcgM6TwBs""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""minami""],""voice_synth_vocalists"":[""VY1V3""],""voice_synth_types"":{""VY1V3"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""VY1V3"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":267},{""name"":""FLAT CAKE"",""artist_type"":""Band"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":185028},{""name"":""minami"",""artist_type"":""Producer"",""roles"":[""composer"",""lyricist""],""is_support"":false,""vocadb_artist_id"":25552},{""name"":""小太郎木馬"",""artist_type"":""Instrumentalist"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":185035},{""name"":""シオリ"",""artist_type"":""Animator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":57027}]}"
329429,夜半の月　=百人一首より＝,Megurugle-band,"[""巡音ルカ""]",,2024-09-19T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=8j29WozcK5M,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":676244,""vocadb_url"":""https://vocadb.net/S/676244"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""8j29WozcK5M"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Megurugle-band"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""8j29WozcK5M"",""views"":46,""author"":""Megurugle-band"",""url"":""https://youtu.be/8j29WozcK5M""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Megurugle-band""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Megurugle-band"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":131481},{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2}]}"
329430,asymmetry,ぬこぬこP,"[""初音ミク""]",,2019-07-14T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=HcgwsqLyU7Y,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":245485,""vocadb_url"":""https://vocadb.net/S/245485"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""HcgwsqLyU7Y"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ぬこぬこP"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""HcgwsqLyU7Y"",""views"":46,""author"":""ぬこぬこP"",""url"":""https://youtu.be/HcgwsqLyU7Y""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ぬこぬこP""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""ぬこぬこP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":65407}]}"
329431,Just Nobody,Anton,"[""弦巻マキ AI (English)""]",,2022-10-07T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=oj_DnnzPSEM,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":467907,""vocadb_url"":""https://vocadb.net/S/467907"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""oj_DnnzPSEM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Anton"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""oj_DnnzPSEM"",""views"":46,""author"":""Anton"",""url"":""https://youtu.be/oj_DnnzPSEM""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Anton""],""voice_synth_vocalists"":[""弦巻マキ AI (English)""],""voice_synth_types"":{""弦巻マキ AI (English)"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Anton"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":114522},{""name"":""弦巻マキ AI (English)"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":85838},{""name"":""浅井麻"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":99694}]}"
329432,強くなりたい,SouthSoilHome,"[""鏡音レン""]",,2019-04-14T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,46.0,views,,,46,,,,,https://www.youtube.com/watch?v=G2iDDCplKh8,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":233273,""vocadb_url"":""https://vocadb.net/S/233273"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""G2iDDCplKh8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""SouthSoilHome"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":46,""official_youtube_pvs"":[{""video_id"":""G2iDDCplKh8"",""views"":46,""author"":""SouthSoilHome"",""url"":""https://youtu.be/G2iDDCplKh8""}],""highest_individual_official_pv_views"":46,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""SouthSoilHome""],""voice_synth_vocalists"":[""鏡音レン""],""voice_synth_types"":{""鏡音レン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15},{""name"":""SouthSoilHome"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":54868}]}"
