rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
230001,l・l・l・l,ローカスト,"[""初音ミク""]",,2021-06-24T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=AZeJ6ogaU08,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":340997,""vocadb_url"":""https://vocadb.net/S/340997"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":9,""youtube_video_id"":""AZeJ6ogaU08"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ローカスト"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":617,""official_youtube_pvs"":[{""video_id"":""AZeJ6ogaU08"",""views"":531,""author"":""ローカスト"",""url"":""https://youtu.be/AZeJ6ogaU08""},{""video_id"":""KgKGgNXTmrc"",""views"":86,""author"":""Locust - Topic"",""url"":""https://youtu.be/KgKGgNXTmrc""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ローカスト""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ローカスト"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":80862},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
230385,テンプテヰション,ゆんゆん,"[""初音ミク""]",,2026-01-30T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=CVtAehqK6dQ,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":915045,""vocadb_url"":""https://vocadb.net/S/915045"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""CVtAehqK6dQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ゆんゆん"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""CVtAehqK6dQ"",""views"":526,""author"":""ゆんゆん"",""url"":""https://youtu.be/CVtAehqK6dQ""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ゆんゆん""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ゆんゆん"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":114780},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""山栗ねこ太"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":106814}]}"
230386,想像する生き物,緑茶珈琲,"[""つくよみちゃん"",""夢前黎""]",,2024-03-11T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=_g6pWj7AZbw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":871530,""vocadb_url"":""https://vocadb.net/S/871530"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""_g6pWj7AZbw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""緑茶珈琲"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""_g6pWj7AZbw"",""views"":526,""author"":""緑茶珈琲"",""url"":""https://youtu.be/_g6pWj7AZbw""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""緑茶珈琲"",""夢前黎""],""voice_synth_vocalists"":[""つくよみちゃん""],""voice_synth_types"":{""つくよみちゃん"":""utau""},""all_vocadb_artist_credits"":[{""name"":""つくよみちゃん"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":91762},{""name"":""緑茶珈琲"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":172672},{""name"":""夢前黎"",""artist_type"":""Producer"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":91763}]}"
230387,야반도주,HiRyang,"[""重音テトSV""]",,2023-09-15T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=VVWI_bVS0cU,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":529038,""vocadb_url"":""https://vocadb.net/S/529038"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""VVWI_bVS0cU"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""하이량"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""VVWI_bVS0cU"",""views"":526,""author"":""하이량"",""url"":""https://youtu.be/VVWI_bVS0cU""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""HiRyang""],""voice_synth_vocalists"":[""重音テトSV""],""voice_synth_types"":{""重音テトSV"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""HiRyang"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":57012},{""name"":""重音テトSV"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118397}]}"
230388,おぼれたさかな,無名/さかな,"[""初音ミク""]",,2025-11-19T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=-tjHGvvoAYw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":869441,""vocadb_url"":""https://vocadb.net/S/869441"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""-tjHGvvoAYw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""無名さかな"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""-tjHGvvoAYw"",""views"":526,""author"":""無名さかな"",""url"":""https://youtu.be/-tjHGvvoAYw""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""無名/さかな""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""無名/さかな"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":157334},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""ひな瀬"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":123866}]}"
230389,どうでもいい。,綴日向,"[""初音ミク""]",,2021-12-14T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=ESaahh9FXB0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":371037,""vocadb_url"":""https://vocadb.net/S/371037"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""ESaahh9FXB0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""綴日向"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""ESaahh9FXB0"",""views"":526,""author"":""綴日向"",""url"":""https://youtu.be/ESaahh9FXB0""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""綴日向""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""綴日向"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":97349}]}"
230390,オーバーシュート,JusminN,"[""初音ミク""]",,2026-01-23T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=NmmOsSpRY1I,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":932408,""vocadb_url"":""https://vocadb.net/S/932408"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""NmmOsSpRY1I"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""JusminN"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""NmmOsSpRY1I"",""views"":526,""author"":""JusminN"",""url"":""https://youtu.be/NmmOsSpRY1I""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""JusminN""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""JusminN"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":169265},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
230391,備忘録、深海にて,momen.,"[""宮舞モカ""]",,2026-04-03T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=XuDJUg6HkXM,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":944105,""vocadb_url"":""https://vocadb.net/S/944105"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""XuDJUg6HkXM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""momen."",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""XuDJUg6HkXM"",""views"":526,""author"":""momen."",""url"":""https://youtu.be/XuDJUg6HkXM""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""momen.""],""voice_synth_vocalists"":[""宮舞モカ""],""voice_synth_types"":{""宮舞モカ"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""momen."",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":184401},{""name"":""宮舞モカ"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":144383},{""name"":""ネんごろぅ"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":68030}]}"
230392,パラレル・ダイヴ,透,"[""初音ミク""]",,2021-07-30T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=j1luqZsLaF8,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":345581,""vocadb_url"":""https://vocadb.net/S/345581"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""j1luqZsLaF8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""透"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""j1luqZsLaF8"",""views"":526,""author"":""透"",""url"":""https://youtu.be/j1luqZsLaF8""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""透""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""透"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14831},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
230393,花筏,ユラユラ,"[""初音ミク""]",,2025-11-13T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=v7LMolc-g5U,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":865167,""vocadb_url"":""https://vocadb.net/S/865167"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""v7LMolc-g5U"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ユラユラ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""v7LMolc-g5U"",""views"":526,""author"":""ユラユラ"",""url"":""https://youtu.be/v7LMolc-g5U""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ユラユラ""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ユラユラ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":171116},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""shewep"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
230394,"Good Morning, Tokyo!",ヤマダテクノ,"[""紲星あかり""]",,2018-10-07T00:00:00Z,2018,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=w8bPFdAjVgg,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":207110,""vocadb_url"":""https://vocadb.net/S/207110"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""w8bPFdAjVgg"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ヤマダテクノYamada Techno"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""w8bPFdAjVgg"",""views"":526,""author"":""ヤマダテクノYamada Techno"",""url"":""https://youtu.be/w8bPFdAjVgg""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ヤマダテクノ""],""voice_synth_vocalists"":[""紲星あかり""],""voice_synth_types"":{""紲星あかり"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""紲星あかり"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":63339},{""name"":""ヤマダテクノ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":68340}]}"
230395,Prologue,Ryusei,"[""初音ミク"",""Rulicapim""]",,2023-09-15T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,526.0,views,,,526,,,,,https://www.youtube.com/watch?v=MN0sFIW0bZY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":531601,""vocadb_url"":""https://vocadb.net/S/531601"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""MN0sFIW0bZY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""音の雨宿り"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":526,""official_youtube_pvs"":[{""video_id"":""MN0sFIW0bZY"",""views"":526,""author"":""音の雨宿り"",""url"":""https://youtu.be/MN0sFIW0bZY""}],""highest_individual_official_pv_views"":526,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Ryusei"",""Rulicapim""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Ryusei"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":125348},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""Rulicapim"",""artist_type"":""Producer"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":110659},{""name"":""koyoi"",""artist_type"":""Illustrator"",""roles"":[""illustrator"",""lyricist""],""is_support"":false,""vocadb_artist_id"":125350},{""name"":""音の雨宿り"",""artist_type"":""Circle"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":125347}]}"
